expr;mon_ru;mon_lu;mon_rd;mon_ld;quant;cons_l;cons_r;compl
lambda a, b: set(a[-1:]) <= set(b[:3]);0.29831612040513333;0.3221235185606114;0.7198905978206974;0.7746877063525774;0.46186403593490644;1.0;0.7879756425581675;925.8137199231365
lambda a, b: set(a[-1:]) <= set(b[-3:]);0.8858403044003833;0.3272325531487956;0.035998307355555315;0.4313169423154357;0.26297837138455893;0.9575760566654072;0.688304562755764;260.2139153630117
lambda a, b: set(a[-1:]) <= set(b[:4]);0.28130181723179115;0.3001649457343619;0.6320560559232546;0.7239361094326024;0.4093028951839267;1.0;0.7685632790214629;1040.855661452047
lambda a, b: set(a[-1:]) <= set(b[-4:]);0.952275924284075;0.31525599930805615;0.012156054562830754;0.44967324880606985;0.26797583754619836;0.9839638536730607;0.6806169888278829;271.1702907467175
lambda a, b: set(a[-1:]) <= set(b[:5]);0.3154084251082082;0.274759127596124;0.5151495266730044;0.662969073680515;0.354963106406637;1.0;0.7450589521248294;1076.4638814490906
lambda a, b: set(a[-1:]) <= set(b[-5:]);0.9810216376522628;0.31185047211607186;0.004030827985727847;0.4560504086308186;0.27075163743437647;0.994163768699562;0.6780068810243138;279.3875722844968
lambda a, b: set(a[-1:]) <= set(b[:6]);0.41764532664501886;0.25725558895764455;0.366359086846473;0.5933801611683255;0.30114761757809905;1.0;0.7188973124445217;1038.1165676061205
lambda a, b: set(a[-1:]) <= set(b[-6:]);0.9927847020712356;0.31103778994223974;0.001308646378736844;0.4582010069318141;0.27217957858524067;0.9979426713433482;0.6771416511130652;290.3439476682026
lambda a, b: set(a[-1:]) <= set(b[:7]);0.5960716766889584;0.26070759622965667;0.20231301253446055;0.5254338718415997;0.2613595939982398;1.0;0.6947870918193635;920.3355322312837
lambda a, b: set(a[-1:]) <= set(b[-7:]);0.9974175849650561;0.3109168161280902;0.00040639605646164423;0.45891537759445433;0.27288223582224114;0.9993065838420093;0.6768633737997555;298.5612292059819
lambda a, b: set(a[-1:]) <= set(b[:8]);0.8076744870161763;0.2845237333500351;0.07137286887136451;0.4788064963858367;0.25187134288875146;1.0;0.6803556129257335;728.5989630164329
lambda a, b: set(a[-1:]) <= set(b[-8:]);0.999178328847693;0.310938215115791;0.00011291169343963237;0.4591479170272448;0.2732121435233027;0.9997881320004023;0.6767804333692449;309.5176045896876
lambda a, b: set(a[-1:]) <= set(b[:9]);0.954580479119534;0.3052791447749885;0.011467764585383344;0.4615968613931052;0.2642942596924788;1.0;0.67673075393143;479.3414230371269
lambda a, b: set(a[-1:]) <= set(b[-9:]);0.999809449884797;0.31096543699537227;2.258381002040455e-05;0.45921950410501533;0.27335426916217376;0.9999517886830946;0.6767613154125347;314.99579228154056
lambda a, b: set(a[-1:]) <= set(set(a).difference(b));0.0;0.0;1.0;0.4592374035586252;0.27340247807389617;1.0;0.6673392969527767;345.12582458673137
lambda a, b: set(b[-1:]) <= set(a);0.3109767152215823;1.0;0.4592374035586252;0.0;0.2734024780738965;0.6767613143425502;1.0;301.3003230519083
lambda a, b: set(b[-1:]) <= set(a[:1]);0.3271684617621785;0.46047244199222837;0.8606650093961599;0.8450447815608326;0.64454194507886;0.8112405706743919;1.0;495.77598611268553
lambda a, b: set(b[-1:]) <= set(a[-1:]);0.462146700841194;0.5000869947391007;0.2741068164991781;0.27398383870310117;0.24889218685463133;0.7651457755640928;0.7654719484844051;241.04025844152665
lambda a, b: set(b[-1:]) <= set(a[:2]);0.33297400943794875;0.35585093439681403;0.8173853375726648;0.7865074084980175;0.5233862720305397;0.8026310168878399;1.0;755.9899014756973
lambda a, b: set(b[-1:]) <= set(a[-2:]);0.36440387436518007;0.7462639351306235;0.38242242612385946;0.10303274737528456;0.2554541560156356;0.7099458735717772;0.8944978527600351;249.25753997930596
lambda a, b: set(b[-1:]) <= set(a[:3]);0.3221235185606114;0.29831612040513333;0.7746877063525774;0.7198905978206974;0.4618640359349063;0.7879756425581675;1.0;944.9873768446215
lambda a, b: set(b[-1:]) <= set(a[-3:]);0.3272325531487956;0.8858403044003833;0.4313169423154357;0.035998307355555315;0.2629783713845588;0.688304562755764;0.9575760566654072;257.4748215170853
lambda a, b: set(b[-1:]) <= set(a[:4]);0.3001649457343619;0.28130181723179115;0.7239361094326024;0.6320560559232546;0.4093028951839268;0.7685632790214629;1.0;1054.5511306816793
lambda a, b: set(b[-1:]) <= set(a[-4:]);0.31525599930805615;0.952275924284075;0.44967324880606985;0.012156054562830754;0.26797583754619847;0.6806169888278829;0.9839638536730607;265.6921030548646
lambda a, b: set(b[-1:]) <= set(a[:5]);0.274759127596124;0.3154084251082082;0.662969073680515;0.5151495266730044;0.35496310640663686;0.7450589521248294;1.0;1084.68116298687
lambda a, b: set(b[-1:]) <= set(a[-5:]);0.31185047211607186;0.9810216376522628;0.4560504086308186;0.004030827985727847;0.27075163743437636;0.6780068810243138;0.994163768699562;273.90938459264396
lambda a, b: set(b[-1:]) <= set(a[:6]);0.25725558895764455;0.41764532664501886;0.5933801611683255;0.366359086846473;0.30114761757809905;0.7188973124445217;1.0;1040.855661452047
lambda a, b: set(b[-1:]) <= set(a[-6:]);0.31103778994223974;0.9927847020712356;0.4582010069318141;0.001308646378736844;0.27217957858524044;0.6771416511130652;0.9979426713433482;282.12666613042325
lambda a, b: set(b[-1:]) <= set(a[:7]);0.26070759622965667;0.5960716766889584;0.5254338718415997;0.20231301253446055;0.2613595939982398;0.6947870918193635;1.0;917.5964383853571
lambda a, b: set(b[-1:]) <= set(a[-7:]);0.3109168161280902;0.9974175849650561;0.45891537759445433;0.00040639605646164423;0.27288223582224114;0.6768633737997555;0.9993065838420093;290.3439476682026
lambda a, b: set(b[-1:]) <= set(a[:8]);0.2845237333500351;0.8076744870161763;0.4788064963858367;0.07137286887136451;0.25187134288875146;0.6803556129257335;1.0;720.3816814786536
lambda a, b: set(b[-1:]) <= set(a[-8:]);0.310938215115791;0.999178328847693;0.4591479170272448;0.00011291169343963237;0.2732121435233027;0.6767804333692449;0.9997881320004023;298.5612292059819
lambda a, b: set(b[-1:]) <= set(a[:9]);0.3052791447749885;0.954580479119534;0.4615968613931052;0.011467764585383344;0.2642942596924788;0.67673075393143;1.0;465.64595380749466
lambda a, b: set(b[-1:]) <= set(a[-9:]);0.31096543699537227;0.999809449884797;0.45921950410501533;2.258381002040455e-05;0.27335426916217376;0.6767613154125347;0.9999517886830946;304.03941689783477
lambda a, b: set(b[-1:]) <= set(set(b).difference(a));0.0;0.0;0.4592374035586252;1.0;0.27340247807389606;0.6673392969527767;1.0;358.82129381636355
lambda a, b: set(a[:2]) <= set(b);1.0;0.9761355227956542;0.0;0.45894250526275215;0.3834434591792406;1.0;0.9979774507339103;602.6006461038166
lambda a, b: set(a[:2]) <= set(b[:2]);1.0;0.7728436713827613;0.28346103490565755;0.2838896651630788;0.33434989241352375;1.0;0.998299901834993;550.5578630312143
lambda a, b: set(a[:2]) <= set(b[-2:]);0.4681310905447612;0.38189340778683867;0.7598786840152512;0.7945369646268516;0.6522074207798678;0.8514212765595919;0.9120573733141639;457.4286722697153
lambda a, b: set(a[:2]) <= set(b[:3]);1.0;0.8500993111099803;0.13044643616570106;0.3705172187893234;0.3449917939797159;1.0;0.998446584082308;758.7289953216236
lambda a, b: set(a[:2]) <= set(b[-3:]);0.38814831728751686;0.4467974205689511;0.6651665973759314;0.7204687417283537;0.4921679346683455;0.8407500320770621;0.9716721766723971;745.0335260919916
lambda a, b: set(a[:2]) <= set(b[:4]);1.0;0.897944795655935;0.05601758267670609;0.41905456043243816;0.3569004645263645;1.0;0.998360282533783;871.0318430046077
lambda a, b: set(a[:2]) <= set(b[-4:]);0.3703591714493317;0.5009969611797197;0.5662288571285042;0.6599807239633588;0.4135032221218423;0.8464179544132342;0.9893023232697753;1043.5947552979733
lambda a, b: set(a[:2]) <= set(b[:5]);1.0;0.9305750746868351;0.022678376800594813;0.44238242843267117;0.36695247523819596;1.0;0.9982402831900947;936.7700953068422
lambda a, b: set(a[:2]) <= set(b[-5:]);0.4051231472470396;0.5508169252029913;0.44781488581143847;0.5987699287471078;0.36229316603986195;0.8619096649802472;0.9947971935315908;1207.9403860535597
lambda a, b: set(a[:2]) <= set(b[:6]);1.0;0.952039703101565;0.00870486111393376;0.45249078245887986;0.37411876970528146;1.0;0.9981319058714189;955.9437522283273
lambda a, b: set(a[:2]) <= set(b[-6:]);0.49776768302756635;0.615135606922417;0.3107790369982264;0.5392755238422279;0.32816842694119985;0.8887497854458284;0.9967789259873059;1281.8959198935736
lambda a, b: set(a[:2]) <= set(b[:7]);1.0;0.9650699557939995;0.0031203085485229654;0.4566006791186764;0.3787091918200498;1.0;0.9980501445543627;928.5528137690629
lambda a, b: set(a[:2]) <= set(b[-7:]);0.6464460936035994;0.7103160042655008;0.1720265859088631;0.49127525495639535;0.3175170671143803;0.9263111405165186;0.9975583379412533;1251.7658875883828
lambda a, b: set(a[:2]) <= set(b[:8]);1.0;0.972082680576918;0.0009827319100074172;0.4581944580056272;0.38141217031088426;1.0;0.9979990563799619;851.8581860831226
lambda a, b: set(a[:2]) <= set(b[-8:]);0.8193677285811701;0.8313580603961277;0.06449855937516924;0.46507881938151385;0.3348683353473896;0.9657054161915081;0.9978576682151691;1117.5502891379872
lambda a, b: set(a[:2]) <= set(b[:9]);1.0;0.9751999764240619;0.0002197057010664416;0.4587723807769667;0.3828459746333077;1.0;0.9979770055922309;731.3380568623593
lambda a, b: set(a[:2]) <= set(b[-9:]);0.9506503893715671;0.9352677094213883;0.011805909777449664;0.4587061803271586;0.365058472755596;0.9919502276662192;0.9979540822571796;879.249124542387
lambda a, b: set(a[:2]) <= set(set(a).difference(b));0.0;0.0;1.0;1.0;0.3834434591792406;1.0;1.0;566.9924261067729
lambda a, b: set(b[:2]) <= set(a);0.9761355227956542;1.0;0.45894250526275215;0.0;0.3834434591792406;0.9979774507339103;1.0;575.2097076445523
lambda a, b: set(b[:2]) <= set(a[:2]);0.7728436713827613;1.0;0.2838896651630788;0.28346103490565755;0.33434989241352375;0.998299901834993;1.0;520.4278307260234
lambda a, b: set(b[:2]) <= set(a[-2:]);0.38189340778683867;0.4681310905447612;0.7945369646268516;0.7598786840152512;0.6522074207798678;0.9120573733141639;0.8514212765595919;421.8204522726717
lambda a, b: set(b[:2]) <= set(a[:3]);0.8500993111099803;1.0;0.3705172187893234;0.13044643616570106;0.3449917939797159;0.998446584082308;1.0;728.5989630164329
lambda a, b: set(b[:2]) <= set(a[-3:]);0.4467974205689511;0.38814831728751686;0.7204687417283537;0.6651665973759314;0.4921679346683455;0.9716721766723971;0.8407500320770621;736.8162445542122
lambda a, b: set(b[:2]) <= set(a[:4]);0.897944795655935;1.0;0.41905456043243816;0.05601758267670609;0.35690046452636437;0.998360282533783;1.0;838.1627168534905
lambda a, b: set(b[:2]) <= set(a[-4:]);0.5009969611797197;0.3703591714493317;0.6599807239633588;0.5662288571285042;0.4135032221218422;0.9893023232697753;0.8464179544132342;1002.5083476090767
lambda a, b: set(b[:2]) <= set(a[:5]);0.9305750746868351;1.0;0.44238242843267117;0.022678376800594813;0.36695247523819596;0.9982402831900947;1.0;903.900969155725
lambda a, b: set(b[:2]) <= set(a[-5:]);0.5508169252029913;0.4051231472470396;0.5987699287471078;0.44781488581143847;0.36229316603986195;0.9947971935315908;0.8619096649802472;1172.332166056516
lambda a, b: set(b[:2]) <= set(a[:6]);0.952039703101565;1.0;0.45249078245887986;0.00870486111393376;0.37411876970528146;0.9981319058714189;1.0;923.07462607721
lambda a, b: set(b[:2]) <= set(a[-6:]);0.615135606922417;0.49776768302756635;0.5392755238422279;0.3107790369982264;0.32816842694119985;0.9967789259873059;0.8887497854458285;1249.0267937424562
lambda a, b: set(b[:2]) <= set(a[:7]);0.9650699557939995;1.0;0.4566006791186764;0.0031203085485229654;0.3787091918200498;0.9980501445543627;1.0;895.6836876179457
lambda a, b: set(b[:2]) <= set(a[-7:]);0.7103160042655008;0.6464460936035994;0.49127525495639535;0.1720265859088631;0.3175170671143802;0.9975583379412533;0.9263111405165186;1221.6358552831919
lambda a, b: set(b[:2]) <= set(a[:8]);0.972082680576918;1.0;0.4581944580056272;0.0009827319100074172;0.38141217031088415;0.9979990563799619;1.0;818.9890599320054
lambda a, b: set(b[:2]) <= set(a[-8:]);0.8313580603961277;0.8193677285811701;0.46507881938151385;0.06449855937516924;0.33486833534738936;0.9978576682151691;0.9657054161915081;1090.1593506787228
lambda a, b: set(b[:2]) <= set(a[:9]);0.9751999764240619;1.0;0.4587723807769667;0.0002197057010664416;0.3828459746333077;0.9979770055922309;1.0;698.468930711242
lambda a, b: set(b[:2]) <= set(a[-9:]);0.9352677094213883;0.9506503893715671;0.4587061803271586;0.011805909777449664;0.365058472755596;0.9979540822571796;0.9919502276662192;854.597279929049
lambda a, b: set(b[:2]) <= set(set(b).difference(a));0.0;0.0;1.0;1.0;0.3834434591792407;1.0;1.0;520.4278307260234
lambda a, b: set(a[-2:]) <= set(b);1.0;0.5731011254429663;0.0;0.45894250526275215;0.3834434591792406;1.0;0.7999265529361232;476.60232919120045
lambda a, b: set(a[-2:]) <= set(b[:2]);0.5538008633061797;0.3553033266085024;0.7598786840152512;0.7945369646268516;0.6522074207798678;1.0;0.8050582013070469;619.0352091793752
lambda a, b: set(a[-2:]) <= set(b[-2:]);0.6949815371054856;0.604442060573798;0.28346103490565755;0.2838896651630788;0.33434989241352375;0.8568327253328346;0.8559364389455462;304.03941689783477
lambda a, b: set(a[-2:]) <= set(b[:3]);0.4589919424988912;0.37923591868507145;0.6651665973759314;0.7204687417283537;0.4921679346683455;1.0;0.8072668331227663;997.0301599172238
lambda a, b: set(a[-2:]) <= set(b[-3:]);0.7903264326045957;0.5826999416762597;0.13044643616570106;0.3705172187893234;0.3449917939797159;0.914499670371433;0.8256338574772247;325.95216766524624
lambda a, b: set(a[-2:]) <= set(b[:4]);0.42663578380718703;0.3924139452724662;0.5662288571285042;0.6599807239633588;0.4135032221218423;1.0;0.8024453785543064;1229.8531368209713
lambda a, b: set(a[-2:]) <= set(b[-4:]);0.8762814928528087;0.5714264437468446;0.05601758267670609;0.41905456043243816;0.3569004645263645;0.955481974204863;0.810805037678083;353.34310612451065
lambda a, b: set(a[-2:]) <= set(b[:5]);0.44501600080663617;0.40315073206644914;0.44781488581143847;0.5987699287471078;0.36229316603986195;1.0;0.795072248104351;1339.4168906580287
lambda a, b: set(a[-2:]) <= set(b[-5:]);0.9342366203665948;0.5688885730921364;0.022678376800594813;0.44238242843267117;0.36695247523819596;0.9787976337980643;0.8041483201405676;377.9949507378486
lambda a, b: set(a[-2:]) <= set(b[:6]);0.5214800679209366;0.42459874342413595;0.3107790369982264;0.5392755238422279;0.32816842694119985;1.0;0.7891426669871687;1328.460515274323
lambda a, b: set(a[-2:]) <= set(b[-6:]);0.9678735059145219;0.569723864238507;0.00870486111393376;0.45249078245887986;0.37411876970528146;0.99055352054119;0.8013726133175928;405.38588919711304
lambda a, b: set(a[-2:]) <= set(b[:7]);0.6574214350238805;0.46658727929550403;0.1720265859088631;0.49127525495639535;0.3175170671143803;1.0;0.7878668243859852;1196.984010669854
lambda a, b: set(a[-2:]) <= set(b[-7:]);0.9856231648794439;0.571162286720822;0.0031203085485229654;0.4566006791186764;0.3787091918200498;0.9960570487629997;0.8003002749383266;430.03773381045096
lambda a, b: set(a[-2:]) <= set(b[:8]);0.8229493214803651;0.5215917642803094;0.06449855937516924;0.46507881938151385;0.3348683353473896;1.0;0.7920410390712299;953.2046583824009
lambda a, b: set(a[-2:]) <= set(b[-8:]);0.9943774135029486;0.5722597094105146;0.0009827319100074172;0.4581944580056272;0.38141217031088426;0.9985206927787189;0.7999445850876518;457.4286722697153
lambda a, b: set(a[-2:]) <= set(b[:9]);0.9513406181927184;0.5614104595620812;0.011805909777449664;0.4587061803271586;0.365058472755596;1.0;0.7976149100157088;635.4697722549339
lambda a, b: set(a[-2:]) <= set(b[-9:]);0.9984090479432146;0.5728699266663444;0.0002197057010664416;0.4587723807769667;0.3828459746333077;0.9995867301566811;0.7998825188887307;479.3414230371269
lambda a, b: set(a[-2:]) <= set(set(a).difference(b));0.0;0.0;1.0;0.549921961211049;0.3834434591792406;1.0;0.7439287812806603;490.29779842083263
lambda a, b: set(b[-2:]) <= set(a);0.5731011254429663;1.0;0.45894250526275215;0.0;0.3834434591792406;0.7999265529361232;1.0;457.4286722697153
lambda a, b: set(b[-2:]) <= set(a[:2]);0.3553033266085024;0.5538008633061797;0.7945369646268516;0.7598786840152512;0.6522074207798678;0.8050582013070469;1.0;657.3825230223454
lambda a, b: set(b[-2:]) <= set(a[-2:]);0.604442060573798;0.6949815371054856;0.2838896651630788;0.28346103490565755;0.33434989241352375;0.8559364389455462;0.8568327253328346;295.8221353600554
lambda a, b: set(b[-2:]) <= set(a[:3]);0.37923591868507145;0.4589919424988912;0.7204687417283537;0.6651665973759314;0.4921679346683455;0.8072668331227663;1.0;1018.9429106846354
lambda a, b: set(b[-2:]) <= set(a[-3:]);0.5826999416762597;0.7903264326045957;0.3705172187893234;0.13044643616570106;0.3449917939797159;0.8256338574772247;0.914499670371433;317.73488612746695
lambda a, b: set(b[-2:]) <= set(a[:4]);0.3924139452724662;0.42663578380718703;0.6599807239633588;0.5662288571285042;0.4135032221218422;0.8024453785543064;1.0;1254.504981434309
lambda a, b: set(b[-2:]) <= set(a[-4:]);0.5714264437468446;0.8762814928528087;0.41905456043243816;0.05601758267670609;0.35690046452636437;0.810805037678083;0.955481974204863;342.38673074080486
lambda a, b: set(b[-2:]) <= set(a[:5]);0.40315073206644914;0.44501600080663617;0.5987699287471078;0.44781488581143847;0.36229316603986195;0.795072248104351;1.0;1355.8514537335875
lambda a, b: set(b[-2:]) <= set(a[-5:]);0.5688885730921364;0.9342366203665948;0.44238242843267117;0.022678376800594813;0.36695247523819596;0.8041483201405676;0.9787976337980643;367.03857535414284
lambda a, b: set(b[-2:]) <= set(a[:6]);0.42459874342413595;0.5214800679209366;0.5392755238422279;0.3107790369982264;0.32816842694119985;0.7891426669871687;1.0;1336.6777968121023
lambda a, b: set(b[-2:]) <= set(a[-6:]);0.569723864238507;0.9678735059145219;0.45249078245887986;0.00870486111393376;0.37411876970528146;0.8013726133175928;0.99055352054119;391.6904199674808
lambda a, b: set(b[-2:]) <= set(a[:7]);0.46658727929550403;0.6574214350238805;0.49127525495639535;0.1720265859088631;0.3175170671143802;0.7878668243859852;1.0;1196.984010669854
lambda a, b: set(b[-2:]) <= set(a[-7:]);0.571162286720822;0.9856231648794439;0.4566006791186764;0.0031203085485229654;0.3787091918200498;0.8003002749383266;0.9960570487629997;416.3422645808187
lambda a, b: set(b[-2:]) <= set(a[:8]);0.5215917642803094;0.8229493214803651;0.46507881938151385;0.06449855937516924;0.33486833534738936;0.7920410390712299;1.0;944.9873768446215
lambda a, b: set(b[-2:]) <= set(a[-8:]);0.5722597094105146;0.9943774135029486;0.4581944580056272;0.0009827319100074172;0.38141217031088415;0.7999445850876518;0.9985206927787189;440.9941091941567
lambda a, b: set(b[-2:]) <= set(a[:9]);0.5614104595620812;0.9513406181927184;0.4587061803271586;0.011805909777449664;0.365058472755596;0.7976149100157088;1.0;619.0352091793752
lambda a, b: set(b[-2:]) <= set(a[-9:]);0.5728699266663444;0.9984090479432146;0.4587723807769667;0.0002197057010664416;0.3828459746333077;0.7998825188887307;0.9995867301566811;462.9068599615683
lambda a, b: set(b[-2:]) <= set(set(b).difference(a));0.0;0.0;0.549921961211049;1.0;0.3834434591792407;0.7439287812806602;1.0;503.9932676504649
lambda a, b: set(a[:3]) <= set(b);1.0;0.9348661324090031;0.0;0.4673903342231227;0.4998832655935582;1.0;0.9910703151837545;684.7734614816097
lambda a, b: set(a[:3]) <= set(b[:3]);1.0;0.6664923717707996;0.2952772286069043;0.2967845913255147;0.41128885493781864;1.0;0.9923672077499781;753.2508076297709
lambda a, b: set(a[:3]) <= set(b[-3:]);0.5663095294637654;0.39600811247649526;0.691073707419216;0.7553766031360348;0.7003384555615069;0.8575905072047724;0.8580117994263962;468.3850476534211
lambda a, b: set(a[:3]) <= set(b[:4]);1.0;0.7599407296418282;0.15374340817655385;0.3708302013196235;0.4267826577905339;1.0;0.9935347466185782;975.1174091498124
lambda a, b: set(a[:3]) <= set(b[-4:]);0.4923062875772506;0.4616571807997424;0.5679387805532723;0.6538733062529687;0.5314411303798412;0.8526684809511482;0.9332300193891795;731.3380568623593
lambda a, b: set(a[:3]) <= set(b[:5]);1.0;0.8205508667378569;0.07535292573039287;0.41734056226150296;0.4446824127319241;1.0;0.993185443673816;1144.9412275972518
lambda a, b: set(a[:3]) <= set(b[-5:]);0.49219333357327133;0.5332172451025998;0.4464500008591139;0.5834310950639408;0.44099318991467207;0.8636832476156943;0.9684857075049522;1092.8984445246492
lambda a, b: set(a[:3]) <= set(b[:6]);1.0;0.8652381999105002;0.03440295721512321;0.4436147587912245;0.4621849985979527;1.0;0.9925002734792985;1218.8967614372655
lambda a, b: set(a[:3]) <= set(b[-6:]);0.549994351331174;0.6070133806551014;0.3152561426217655;0.525952398397644;0.40061492972475576;0.8864113431320546;0.9821854710319002;1276.4177322017208
lambda a, b: set(a[:3]) <= set(b[:7]);1.0;0.8976672536107443;0.014385973637534244;0.4571118246185719;0.4770900097256011;1.0;0.9918123273470231;1210.6794798994863
lambda a, b: set(a[:3]) <= set(b[-7:]);0.6615646676386742;0.6936772710703196;0.18352649443719082;0.48450595760769954;0.39586843717650677;0.9196751540716256;0.9877055480060205;1328.460515274323
lambda a, b: set(a[:3]) <= set(b[:8]);1.0;0.9189862645742387;0.005193741197948354;0.4635533850248178;0.4884004215446196;1.0;0.9912959725221002;1120.2893829839138
lambda a, b: set(a[:3]) <= set(b[-8:]);0.8071538577888926;0.7967319780530041;0.07611335711548572;0.4654423731299816;0.42327908607759224;0.9577660710684629;0.9899620137271496;1238.0704183587504
